anchor,distance_m,field,sample_index,received_at,rssi_dbm
anchor_01,2.000,raw,52,1781410929.457,-78.000
anchor_01,2.000,raw,53,1781410931.564,-64.000
anchor_01,2.000,raw,54,1781410932.587,-76.000
anchor_01,2.000,raw,55,1781410932.648,-65.000
anchor_01,2.000,raw,56,1781410932.648,-65.000
anchor_01,2.000,raw,57,1781410933.707,-79.000
anchor_01,2.000,raw,58,1781410934.733,-65.000
anchor_01,2.000,raw,59,1781410935.804,-66.000
anchor_01,2.000,raw,60,1781410936.884,-82.000
anchor_01,2.000,raw,61,1781410938.007,-75.000
anchor_01,2.000,raw,62,1781410938.956,-75.000
anchor_01,2.000,raw,63,1781410939.019,-70.000
anchor_01,2.000,raw,64,1781410940.056,-68.000
anchor_01,2.000,raw,65,1781410940.265,-76.000
anchor_01,2.000,raw,66,1781410941.181,-84.000
anchor_01,2.000,raw,67,1781410943.193,-75.000
anchor_01,2.000,raw,68,1781410944.366,-82.000
anchor_01,2.000,raw,69,1781410944.504,-84.000
anchor_01,2.000,raw,70,1781410948.409,-68.000
anchor_01,2.000,raw,71,1781410949.517,-70.000
anchor_01,2.000,raw,72,1781410949.588,-67.000
anchor_01,2.000,raw,73,1781410949.589,-67.000
anchor_01,2.000,raw,74,1781410950.525,-72.000
anchor_01,2.000,raw,75,1781410951.573,-73.000
anchor_01,2.000,raw,76,1781410952.763,-85.000
anchor_01,3.000,raw,1,1781410977.046,-79.000
anchor_01,3.000,raw,2,1781410978.068,-69.000
anchor_01,3.000,raw,3,1781410978.172,-69.000
anchor_01,3.000,raw,4,1781410979.174,-68.000
anchor_01,3.000,raw,5,1781410979.284,-67.000
anchor_01,3.000,raw,6,1781410980.207,-67.000
anchor_01,3.000,raw,7,1781410981.255,-69.000
anchor_01,3.000,raw,8,1781410982.304,-68.000
anchor_01,3.000,raw,9,1781410983.371,-65.000
anchor_01,3.000,raw,10,1781410984.400,-67.000
anchor_01,3.000,raw,11,1781410985.447,-66.000
anchor_01,3.000,raw,12,1781410985.511,-66.000
anchor_01,3.000,raw,13,1781410986.548,-67.000
anchor_01,3.000,raw,14,1781410988.595,-62.000
anchor_01,3.000,raw,15,1781410988.808,-66.000
anchor_01,3.000,raw,16,1781410988.808,-65.000
anchor_01,3.000,raw,17,1781410989.720,-63.000
anchor_01,3.000,raw,18,1781410990.851,-68.000
anchor_01,3.000,raw,19,1781410991.789,-69.000
anchor_01,3.000,raw,20,1781410991.984,-69.000
anchor_01,3.000,raw,21,1781410992.895,-69.000
anchor_01,3.000,raw,22,1781410993.122,-64.000
anchor_01,3.000,raw,23,1781410993.980,-69.000
anchor_01,3.000,raw,24,1781410994.041,-74.000
anchor_01,3.000,raw,25,1781410994.995,-64.000
anchor_01,3.000,raw,26,1781410996.069,-74.000
anchor_01,3.000,raw,27,1781410996.213,-65.000
anchor_01,3.000,raw,28,1781410998.138,-76.000
anchor_01,3.000,raw,29,1781410998.331,-79.000
anchor_01,3.000,raw,30,1781410999.292,-63.000
anchor_01,3.000,raw,31,1781411000.300,-72.000
anchor_01,3.000,raw,32,1781411001.415,-71.000
anchor_01,3.000,raw,33,1781411002.422,-73.000
anchor_01,3.000,raw,34,1781411003.464,-74.000
anchor_01,3.000,raw,35,1781411003.557,-64.000
anchor_01,3.000,raw,36,1781411004.576,-71.000
anchor_01,3.000,raw,37,1781411006.620,-70.000
anchor_01,3.000,raw,38,1781411007.640,-70.000
anchor_01,3.000,raw,39,1781411007.757,-74.000
anchor_01,3.000,raw,40,1781411008.708,-71.000
anchor_01,3.000,raw,41,1781411008.769,-68.000
anchor_01,3.000,raw,42,1781411008.769,-74.000
anchor_01,3.000,raw,43,1781411009.801,-73.000
anchor_01,3.000,raw,44,1781411010.909,-71.000
anchor_01,3.000,raw,45,1781411011.148,-71.000
anchor_01,3.000,raw,46,1781411011.148,-71.000
anchor_01,3.000,raw,47,1781411011.942,-70.000
anchor_01,3.000,raw,48,1781411012.988,-66.000
anchor_01,3.000,raw,49,1781411014.073,-71.000
anchor_01,3.000,raw,50,1781411015.221,-69.000
anchor_01,3.000,raw,51,1781411015.371,-72.000
anchor_01,3.000,raw,52,1781411016.154,-72.000
anchor_01,3.000,raw,53,1781411016.211,-63.000
anchor_01,3.000,raw,54,1781411017.223,-68.000
anchor_01,3.000,raw,55,1781411017.272,-68.000
anchor_01,3.000,raw,56,1781411017.272,-69.000
anchor_01,3.000,raw,57,1781411018.356,-69.000
anchor_01,3.000,raw,58,1781411018.415,-65.000
anchor_01,3.000,raw,59,1781411019.524,-74.000
anchor_01,3.000,raw,60,1781411019.646,-76.000
anchor_01,3.000,raw,61,1781411020.462,-74.000
anchor_01,3.000,raw,62,1781411021.507,-71.000
anchor_01,3.000,raw,63,1781411021.565,-73.000
anchor_01,3.000,raw,64,1781411021.565,-73.000
anchor_01,3.000,raw,65,1781411022.620,-68.000
anchor_01,3.000,raw,66,1781411023.645,-71.000
anchor_01,3.000,raw,67,1781411024.888,-71.000
anchor_01,3.000,raw,68,1781411024.956,-72.000
anchor_01,3.000,raw,69,1781411025.789,-64.000
anchor_01,3.000,raw,70,1781411025.887,-65.000
anchor_01,3.000,raw,71,1781411026.901,-73.000
anchor_01,3.000,raw,72,1781411028.020,-70.000
anchor_01,3.000,raw,73,1781411028.124,-64.000
anchor_01,3.000,raw,74,1781411028.124,-66.000
anchor_01,3.000,raw,75,1781411028.976,-93.000
anchor_01,3.000,raw,76,1781411031.048,-64.000
anchor_01,3.000,raw,77,1781411031.421,-74.000
anchor_01,3.000,raw,78,1781411031.421,-75.000
anchor_01,3.000,raw,79,1781411031.421,-75.000
anchor_01,3.000,raw,80,1781411031.421,-73.000
anchor_01,3.000,raw,81,1781411031.421,-69.000
anchor_01,3.000,raw,82,1781411033.242,-75.000
anchor_01,3.000,raw,83,1781411033.291,-74.000
anchor_01,3.000,raw,84,1781411034.349,-69.000
anchor_01,3.000,raw,85,1781411034.594,-71.000
anchor_01,3.000,raw,86,1781411034.594,-64.000
anchor_01,3.000,raw,87,1781411035.497,-69.000
anchor_01,4.000,raw,1,1781411054.481,-63.000
anchor_01,4.000,raw,2,1781411054.537,-69.000
anchor_01,4.000,raw,3,1781411055.566,-73.000
anchor_01,4.000,raw,4,1781411055.914,-63.000
anchor_01,4.000,raw,5,1781411056.661,-78.000
anchor_01,4.000,raw,6,1781411058.708,-69.000
anchor_01,4.000,raw,7,1781411059.824,-77.000
anchor_01,4.000,raw,8,1781411059.876,-70.000
anchor_01,4.000,raw,9,1781411059.876,-69.000
anchor_01,4.000,raw,10,1781411060.838,-77.000
anchor_01,4.000,raw,11,1781411061.013,-64.000
anchor_01,4.000,raw,12,1781411061.013,-67.000
anchor_01,4.000,raw,13,1781411061.934,-67.000
anchor_01,4.000,raw,14,1781411062.130,-67.000
anchor_01,4.000,raw,15,1781411062.999,-78.000
anchor_01,4.000,raw,16,1781411063.053,-65.000
anchor_01,4.000,raw,17,1781411063.053,-65.000
anchor_01,4.000,raw,18,1781411063.256,-67.000
anchor_01,4.000,raw,19,1781411064.112,-67.000
anchor_01,4.000,raw,20,1781411065.296,-63.000
anchor_01,4.000,raw,21,1781411065.421,-62.000
anchor_01,4.000,raw,22,1781411067.260,-66.000
anchor_01,4.000,raw,23,1781411067.311,-73.000
anchor_01,4.000,raw,24,1781411067.311,-73.000
anchor_01,4.000,raw,25,1781411068.376,-74.000
anchor_01,4.000,raw,26,1781411069.396,-74.000
anchor_01,4.000,raw,27,1781411069.499,-74.000
anchor_01,4.000,raw,28,1781411069.499,-74.000
anchor_01,4.000,raw,29,1781411070.517,-72.000
anchor_01,4.000,raw,30,1781411070.629,-72.000
anchor_01,4.000,raw,31,1781411071.561,-65.000
anchor_01,4.000,raw,32,1781411072.665,-68.000
anchor_01,4.000,raw,33,1781411072.886,-73.000
anchor_01,4.000,raw,34,1781411072.886,-74.000
anchor_01,4.000,raw,35,1781411073.699,-65.000
anchor_01,4.000,raw,36,1781411073.775,-66.000
anchor_01,4.000,raw,37,1781411073.775,-66.000
anchor_01,4.000,raw,38,1781411074.922,-66.000
anchor_01,4.000,raw,39,1781411074.971,-73.000
anchor_01,4.000,raw,40,1781411075.861,-74.000
anchor_01,4.000,raw,41,1781411075.914,-65.000
anchor_01,4.000,raw,42,1781411077.018,-66.000
anchor_01,4.000,raw,43,1781411079.049,-65.000
anchor_01,4.000,raw,44,1781411081.129,-66.000
anchor_01,4.000,raw,45,1781411081.300,-66.000
anchor_01,4.000,raw,46,1781411083.260,-72.000
anchor_01,4.000,raw,47,1781411083.320,-65.000
anchor_01,4.000,raw,48,1781411083.320,-66.000
anchor_01,4.000,raw,49,1781411084.447,-72.000
anchor_01,4.000,raw,50,1781411084.568,-67.000
anchor_01,4.000,raw,51,1781411085.384,-72.000
anchor_01,4.000,raw,52,1781411085.786,-65.000
anchor_01,4.000,raw,53,1781411086.492,-63.000
anchor_01,4.000,raw,54,1781411087.540,-66.000
anchor_01,4.000,raw,55,1781411087.625,-75.000
anchor_01,4.000,raw,56,1781411087.625,-68.000
anchor_01,4.000,raw,57,1781411088.651,-67.000
anchor_01,4.000,raw,58,1781411088.867,-67.000
anchor_01,4.000,raw,59,1781411090.699,-74.000
anchor_01,4.000,raw,60,1781411090.812,-66.000
anchor_01,4.000,raw,61,1781411091.819,-66.000
anchor_01,4.000,raw,62,1781411092.029,-96.000
anchor_01,4.000,raw,63,1781411092.029,-67.000
anchor_01,4.000,raw,64,1781411092.854,-67.000
anchor_01,4.000,raw,65,1781411092.938,-74.000
anchor_01,4.000,raw,66,1781411092.938,-67.000
anchor_01,4.000,raw,67,1781411093.970,-68.000
anchor_01,4.000,raw,68,1781411094.072,-66.000
anchor_01,4.000,raw,69,1781411094.072,-67.000
anchor_01,4.000,raw,70,1781411095.037,-66.000
anchor_01,4.000,raw,71,1781411095.198,-67.000
anchor_01,4.000,raw,72,1781411096.118,-66.000
anchor_01,4.000,raw,73,1781411096.330,-66.000
anchor_01,4.000,raw,74,1781411097.210,-66.000
anchor_01,4.000,raw,75,1781411097.393,-69.000
anchor_01,4.000,raw,76,1781411097.393,-73.000
anchor_01,4.000,raw,77,1781411098.332,-66.000
anchor_01,4.000,raw,78,1781411098.586,-73.000
anchor_01,4.000,raw,79,1781411099.342,-67.000
anchor_01,4.000,raw,80,1781411101.486,-66.000
anchor_01,4.000,raw,81,1781411101.549,-66.000
anchor_01,4.000,raw,82,1781411101.549,-72.000
anchor_01,4.000,raw,83,1781411102.531,-67.000
anchor_01,4.000,raw,84,1781411102.682,-68.000
anchor_01,4.000,raw,85,1781411103.603,-71.000
anchor_01,4.000,raw,86,1781411104.653,-71.000
anchor_01,4.000,raw,87,1781411105.673,-72.000
anchor_01,4.000,raw,88,1781411107.822,-66.000
anchor_01,4.000,raw,89,1781411107.913,-65.000
anchor_01,4.000,raw,90,1781411107.914,-62.000
anchor_01,4.000,raw,91,1781411108.844,-65.000
anchor_01,4.000,raw,92,1781411108.929,-72.000
anchor_01,4.000,raw,93,1781411109.943,-66.000
anchor_01,4.000,raw,94,1781411110.977,-73.000
anchor_01,4.000,raw,95,1781411111.069,-72.000
anchor_01,4.000,raw,96,1781411112.096,-66.000
anchor_01,4.000,raw,97,1781411113.117,-66.000
anchor_01,4.000,raw,98,1781411113.226,-73.000
