anchor,distance_m,field,sample_index,received_at,rssi_dbm
anchor_01,1.000,raw,125,1781413928.789,-61.000
anchor_01,1.000,raw,126,1781413928.873,-61.000
anchor_01,1.000,raw,127,1781413928.873,-80.000
anchor_01,1.000,raw,128,1781413929.880,-61.000
anchor_01,1.000,raw,129,1781413929.984,-60.000
anchor_01,2.000,raw,1,1781414153.832,-67.000
anchor_01,2.000,raw,2,1781414153.944,-64.000
anchor_01,2.000,raw,3,1781414153.944,-67.000
anchor_01,2.000,raw,4,1781414155.799,-65.000
anchor_01,2.000,raw,5,1781414155.857,-68.000
anchor_01,2.000,raw,6,1781414155.857,-65.000
anchor_01,2.000,raw,7,1781414156.088,-68.000
anchor_01,2.000,raw,8,1781414156.911,-65.000
anchor_01,2.000,raw,9,1781414156.998,-69.000
anchor_01,2.000,raw,10,1781414158.136,-69.000
anchor_01,2.000,raw,11,1781414159.046,-69.000
anchor_01,2.000,raw,12,1781414159.153,-66.000
anchor_01,2.000,raw,13,1781414159.153,-70.000
anchor_01,2.000,raw,14,1781414160.120,-64.000
anchor_01,2.000,raw,15,1781414160.494,-66.000
anchor_01,2.000,raw,16,1781414161.195,-69.000
anchor_01,2.000,raw,17,1781414161.409,-69.000
anchor_01,2.000,raw,18,1781414162.306,-66.000
anchor_01,2.000,raw,19,1781414162.745,-70.000
anchor_01,2.000,raw,20,1781414163.351,-67.000
anchor_01,2.000,raw,21,1781414163.460,-68.000
anchor_01,2.000,raw,22,1781414165.474,-65.000
anchor_01,2.000,raw,23,1781414165.522,-65.000
anchor_01,2.000,raw,24,1781414166.606,-67.000
anchor_01,2.000,raw,25,1781414166.660,-68.000
anchor_01,2.000,raw,26,1781414166.660,-67.000
anchor_01,2.000,raw,27,1781414166.661,-67.000
anchor_01,2.000,raw,28,1781414167.768,-68.000
anchor_01,2.000,raw,29,1781414167.899,-67.000
anchor_01,2.000,raw,30,1781414168.684,-67.000
anchor_01,2.000,raw,31,1781414169.747,-67.000
anchor_01,2.000,raw,32,1781414170.013,-67.000
anchor_01,2.000,raw,33,1781414170.868,-69.000
anchor_01,2.000,raw,34,1781414170.932,-70.000
anchor_01,2.000,raw,35,1781414170.932,-67.000
anchor_01,2.000,raw,36,1781414171.898,-67.000
anchor_01,2.000,raw,37,1781414172.062,-73.000
anchor_01,2.000,raw,38,1781414174.039,-66.000
anchor_01,2.000,raw,39,1781414174.106,-67.000
anchor_01,2.000,raw,40,1781414174.106,-67.000
anchor_01,2.000,raw,41,1781414175.234,-67.000
anchor_01,2.000,raw,42,1781414176.150,-69.000
anchor_01,2.000,raw,43,1781414177.186,-67.000
anchor_01,2.000,raw,44,1781414177.281,-68.000
anchor_01,2.000,raw,45,1781414178.318,-68.000
anchor_01,2.000,raw,46,1781414178.512,-69.000
anchor_01,2.000,raw,47,1781414179.321,-67.000
anchor_01,2.000,raw,48,1781414179.534,-68.000
anchor_01,2.000,raw,49,1781414179.534,-69.000
anchor_01,2.000,raw,50,1781414179.534,-68.000
anchor_01,2.000,raw,51,1781414180.451,-67.000
anchor_01,2.000,raw,52,1781414181.483,-68.000
anchor_01,2.000,raw,53,1781414181.574,-68.000
anchor_01,2.000,raw,54,1781414182.583,-68.000
anchor_01,2.000,raw,55,1781414182.629,-67.000
anchor_01,2.000,raw,56,1781414182.629,-69.000
anchor_01,2.000,raw,57,1781414183.728,-67.000
anchor_01,2.000,raw,58,1781414184.693,-68.000
anchor_01,2.000,raw,59,1781414185.572,-67.000
anchor_01,2.000,raw,60,1781414185.774,-69.000
anchor_01,2.000,raw,61,1781414185.828,-69.000
anchor_01,2.000,raw,62,1781414186.876,-68.000
anchor_01,2.000,raw,63,1781414187.116,-68.000
anchor_01,2.000,raw,64,1781414188.037,-68.000
anchor_01,2.000,raw,65,1781414188.173,-69.000
anchor_01,2.000,raw,66,1781414188.976,-68.000
anchor_01,2.000,raw,67,1781414189.162,-68.000
anchor_01,2.000,raw,68,1781414189.162,-68.000
anchor_01,2.000,raw,69,1781414190.074,-68.000
anchor_01,2.000,raw,70,1781414191.143,-69.000
anchor_01,2.000,raw,71,1781414191.323,-68.000
anchor_01,2.000,raw,72,1781414191.324,-70.000
anchor_01,2.000,raw,73,1781414192.268,-68.000
anchor_01,2.000,raw,74,1781414192.335,-68.000
anchor_01,2.000,raw,75,1781414193.276,-69.000
anchor_01,2.000,raw,76,1781414194.324,-70.000
anchor_01,2.000,raw,77,1781414194.375,-70.000
anchor_01,2.000,raw,78,1781414194.375,-67.000
anchor_01,2.000,raw,79,1781414195.420,-69.000
anchor_01,2.000,raw,80,1781414197.493,-69.000
anchor_01,2.000,raw,81,1781414198.601,-70.000
anchor_01,2.000,raw,82,1781414198.684,-70.000
anchor_01,2.000,raw,83,1781414198.684,-70.000
anchor_01,2.000,raw,84,1781414198.684,-69.000
anchor_01,2.000,raw,85,1781414200.727,-69.000
anchor_01,2.000,raw,86,1781414201.747,-68.000
anchor_01,2.000,raw,87,1781414201.794,-68.000
anchor_01,2.000,raw,88,1781414202.855,-68.000
anchor_01,2.000,raw,89,1781414203.089,-68.000
anchor_01,2.000,raw,90,1781414203.089,-68.000
anchor_01,2.000,raw,91,1781414203.089,-69.000
anchor_01,2.000,raw,92,1781414203.991,-69.000
anchor_01,2.000,raw,93,1781414204.237,-68.000
anchor_01,2.000,raw,94,1781414204.237,-70.000
anchor_01,2.000,raw,95,1781414205.143,-68.000
anchor_01,2.000,raw,96,1781414205.283,-70.000
anchor_01,2.000,raw,97,1781414206.082,-68.000
anchor_01,2.000,raw,98,1781414206.474,-68.000
anchor_01,2.000,raw,99,1781414206.474,-71.000
anchor_01,2.000,raw,100,1781414206.474,-69.000
anchor_01,2.000,raw,101,1781414206.474,-68.000
anchor_01,2.000,raw,102,1781414207.227,-69.000
anchor_01,2.000,raw,103,1781414208.300,-68.000
anchor_01,2.000,raw,104,1781414209.371,-68.000
anchor_01,2.000,raw,105,1781414209.428,-68.000
anchor_01,2.000,raw,106,1781414210.381,-69.000
anchor_01,2.000,raw,107,1781414210.489,-69.000
anchor_01,2.000,raw,108,1781414211.475,-70.000
anchor_01,2.000,raw,109,1781414211.606,-69.000
anchor_01,2.000,raw,110,1781414212.529,-69.000
anchor_01,2.000,raw,111,1781414212.583,-69.000
anchor_01,3.000,raw,1,1781414232.802,-69.000
anchor_01,3.000,raw,2,1781414232.885,-74.000
anchor_01,3.000,raw,3,1781414232.885,-76.000
anchor_01,3.000,raw,4,1781414234.928,-78.000
anchor_01,3.000,raw,5,1781414235.042,-72.000
anchor_01,3.000,raw,6,1781414235.967,-74.000
anchor_01,3.000,raw,7,1781414237.005,-69.000
anchor_01,3.000,raw,8,1781414237.085,-68.000
anchor_01,3.000,raw,9,1781414239.131,-70.000
anchor_01,3.000,raw,10,1781414241.181,-75.000
anchor_01,3.000,raw,11,1781414242.301,-71.000
anchor_01,3.000,raw,12,1781414242.512,-70.000
anchor_01,3.000,raw,13,1781414243.323,-70.000
anchor_01,3.000,raw,14,1781414243.433,-73.000
anchor_01,3.000,raw,15,1781414244.370,-73.000
anchor_01,3.000,raw,16,1781414244.427,-73.000
anchor_01,3.000,raw,17,1781414245.474,-73.000
anchor_01,3.000,raw,18,1781414245.689,-71.000
anchor_01,3.000,raw,19,1781414246.610,-76.000
anchor_01,3.000,raw,20,1781414247.559,-70.000
anchor_01,3.000,raw,21,1781414248.648,-74.000
anchor_01,3.000,raw,22,1781414248.807,-75.000
anchor_01,3.000,raw,23,1781414248.807,-74.000
anchor_01,3.000,raw,24,1781414249.729,-70.000
anchor_01,3.000,raw,25,1781414249.783,-75.000
anchor_01,3.000,raw,26,1781414250.911,-72.000
anchor_01,3.000,raw,27,1781414252.900,-76.000
anchor_01,3.000,raw,28,1781414252.959,-75.000
anchor_01,3.000,raw,29,1781414253.914,-72.000
anchor_01,3.000,raw,30,1781414255.004,-74.000
anchor_01,3.000,raw,31,1781414257.050,-78.000
anchor_01,3.000,raw,32,1781414257.191,-72.000
anchor_01,3.000,raw,33,1781414257.191,-73.000
anchor_01,3.000,raw,34,1781414257.191,-73.000
anchor_01,3.000,raw,35,1781414258.180,-76.000
anchor_01,3.000,raw,36,1781414258.303,-76.000
anchor_01,3.000,raw,37,1781414258.303,-72.000
anchor_01,3.000,raw,38,1781414259.246,-71.000
anchor_01,3.000,raw,39,1781414260.330,-72.000
anchor_01,3.000,raw,40,1781414260.378,-75.000
anchor_01,3.000,raw,41,1781414260.378,-75.000
anchor_01,3.000,raw,42,1781414261.561,-76.000
anchor_01,3.000,raw,43,1781414261.663,-69.000
anchor_01,3.000,raw,44,1781414262.475,-70.000
anchor_01,3.000,raw,45,1781414262.583,-74.000
anchor_01,3.000,raw,46,1781414263.527,-75.000
anchor_01,3.000,raw,47,1781414264.610,-71.000
anchor_01,3.000,raw,48,1781414265.252,-74.000
anchor_01,3.000,raw,49,1781414265.651,-73.000
anchor_01,3.000,raw,50,1781414266.695,-76.000
anchor_01,3.000,raw,51,1781414266.754,-70.000
anchor_01,3.000,raw,52,1781414266.754,-70.000
anchor_01,3.000,raw,53,1781414267.800,-73.000
anchor_01,3.000,raw,54,1781414267.847,-71.000
anchor_01,3.000,raw,55,1781414268.902,-74.000
anchor_01,3.000,raw,56,1781414269.353,-72.000
anchor_01,3.000,raw,57,1781414269.353,-74.000
anchor_01,3.000,raw,58,1781414270.004,-70.000
anchor_01,3.000,raw,59,1781414270.052,-74.000
anchor_01,3.000,raw,60,1781414270.052,-70.000
anchor_01,3.000,raw,61,1781414270.053,-73.000
anchor_01,3.000,raw,62,1781414271.124,-71.000
anchor_01,3.000,raw,63,1781414271.189,-74.000
anchor_01,3.000,raw,64,1781414271.189,-73.000
anchor_01,3.000,raw,65,1781414271.189,-71.000
anchor_01,3.000,raw,66,1781414273.229,-73.000
anchor_01,3.000,raw,67,1781414274.298,-74.000
anchor_01,3.000,raw,68,1781414274.353,-73.000
anchor_01,3.000,raw,69,1781414274.353,-73.000
anchor_01,3.000,raw,70,1781414276.401,-75.000
anchor_01,3.000,raw,71,1781414276.613,-73.000
anchor_01,3.000,raw,72,1781414277.453,-70.000
anchor_01,3.000,raw,73,1781414277.534,-73.000
anchor_01,3.000,raw,74,1781414278.658,-71.000
anchor_01,3.000,raw,75,1781414279.574,-74.000
anchor_01,3.000,raw,76,1781414279.683,-71.000
anchor_01,3.000,raw,77,1781414280.627,-75.000
anchor_01,3.000,raw,78,1781414281.739,-75.000
anchor_01,3.000,raw,79,1781414282.748,-71.000
anchor_01,3.000,raw,80,1781414282.862,-70.000
anchor_01,3.000,raw,81,1781414282.862,-74.000
anchor_01,3.000,raw,82,1781414283.816,-74.000
anchor_01,3.000,raw,83,1781414285.117,-72.000
anchor_01,3.000,raw,84,1781414286.006,-77.000
anchor_01,3.000,raw,85,1781414286.238,-77.000
anchor_01,3.000,raw,86,1781414287.183,-74.000
anchor_01,3.000,raw,87,1781414287.359,-75.000
anchor_01,3.000,raw,88,1781414288.093,-73.000
anchor_01,3.000,raw,89,1781414288.290,-70.000
anchor_01,3.000,raw,90,1781414290.281,-74.000
anchor_01,3.000,raw,91,1781414290.333,-78.000
anchor_01,3.000,raw,92,1781414290.333,-73.000
anchor_01,3.000,raw,93,1781414291.402,-73.000
anchor_01,3.000,raw,94,1781414291.466,-71.000
anchor_01,3.000,raw,95,1781414292.417,-77.000
