anchor,distance_m,field,sample_index,received_at,rssi_dbm
anchor_02,3.000,raw,5,1781409877.822,-70.000
anchor_02,3.000,raw,6,1781409879.801,-70.000
anchor_02,3.000,raw,7,1781409880.882,-70.000
anchor_02,3.000,raw,8,1781409880.927,-70.000
anchor_02,3.000,raw,9,1781409880.927,-75.000
anchor_02,3.000,raw,10,1781409882.015,-72.000
anchor_02,3.000,raw,11,1781409882.989,-66.000
anchor_02,3.000,raw,12,1781409884.062,-66.000
anchor_02,3.000,raw,13,1781409885.162,-65.000
anchor_02,3.000,raw,14,1781409885.208,-82.000
anchor_02,3.000,raw,15,1781409885.208,-64.000
anchor_02,3.000,raw,16,1781409886.322,-63.000
anchor_02,3.000,raw,17,1781409886.515,-68.000
anchor_02,3.000,raw,18,1781409887.251,-68.000
anchor_02,3.000,raw,19,1781409888.331,-64.000
anchor_02,3.000,raw,20,1781409889.432,-69.000
anchor_02,3.000,raw,21,1781409889.500,-64.000
anchor_02,3.000,raw,22,1781409889.500,-64.000
anchor_02,3.000,raw,23,1781409889.500,-77.000
anchor_02,3.000,raw,24,1781409890.463,-65.000
anchor_02,3.000,raw,25,1781409890.622,-64.000
anchor_02,3.000,raw,26,1781409890.622,-65.000
anchor_02,3.000,raw,27,1781409892.599,-63.000
anchor_02,3.000,raw,28,1781409892.663,-63.000
anchor_02,3.000,raw,29,1781409893.790,-67.000
anchor_02,4.000,raw,1,1781409908.650,-63.000
anchor_02,4.000,raw,2,1781409909.569,-76.000
anchor_02,4.000,raw,3,1781409909.626,-68.000
anchor_02,4.000,raw,4,1781409909.626,-69.000
anchor_02,4.000,raw,5,1781409909.979,-70.000
anchor_02,4.000,raw,6,1781409909.979,-74.000
anchor_02,4.000,raw,7,1781409910.704,-67.000
anchor_02,4.000,raw,8,1781409910.827,-70.000
anchor_02,4.000,raw,9,1781409911.812,-71.000
anchor_02,4.000,raw,10,1781409912.892,-73.000
anchor_02,4.000,raw,11,1781409912.950,-74.000
anchor_02,4.000,raw,12,1781409912.950,-66.000
anchor_02,4.000,raw,13,1781409912.950,-66.000
anchor_02,4.000,raw,14,1781409914.069,-69.000
anchor_02,4.000,raw,15,1781409914.987,-67.000
anchor_02,4.000,raw,16,1781409916.034,-65.000
anchor_02,4.000,raw,17,1781409917.079,-67.000
anchor_02,4.000,raw,18,1781409917.248,-76.000
anchor_02,4.000,raw,19,1781409918.158,-75.000
anchor_02,4.000,raw,20,1781409919.196,-75.000
anchor_02,4.000,raw,21,1781409919.254,-76.000
anchor_02,4.000,raw,22,1781409921.336,-66.000
anchor_02,4.000,raw,23,1781409921.441,-67.000
anchor_02,4.000,raw,24,1781409922.365,-66.000
anchor_02,4.000,raw,25,1781409922.429,-67.000
anchor_02,4.000,raw,26,1781409923.490,-76.000
anchor_02,4.000,raw,27,1781409924.312,-67.000
anchor_02,4.000,raw,28,1781409924.312,-65.000
anchor_02,4.000,raw,29,1781409924.615,-84.000
anchor_02,4.000,raw,30,1781409925.577,-68.000
anchor_02,4.000,raw,31,1781409925.953,-68.000
anchor_02,4.000,raw,32,1781409926.659,-68.000
anchor_02,4.000,raw,33,1781409927.782,-77.000
anchor_02,4.000,raw,34,1781409927.994,-68.000
anchor_02,4.000,raw,35,1781409927.994,-79.000
