anchor,distance_m,field,sample_index,received_at,rssi_dbm
anchor_03,2.000,raw,24,1781410057.326,-64.000
anchor_03,2.000,raw,25,1781410057.461,-64.000
anchor_03,2.000,raw,26,1781410057.461,-78.000
anchor_03,2.000,raw,27,1781410058.383,-63.000
anchor_03,2.000,raw,28,1781410058.566,-65.000
anchor_03,2.000,raw,29,1781410060.564,-74.000
anchor_03,2.000,raw,30,1781410060.623,-73.000
anchor_03,2.000,raw,31,1781410060.623,-77.000
anchor_03,2.000,raw,32,1781410060.623,-71.000
anchor_03,2.000,raw,33,1781410061.737,-79.000
anchor_03,2.000,raw,34,1781410062.653,-67.000
anchor_03,3.000,raw,1,1781410077.504,-84.000
anchor_03,3.000,raw,2,1781410077.717,-64.000
anchor_03,3.000,raw,3,1781410077.717,-68.000
anchor_03,3.000,raw,4,1781410079.549,-88.000
anchor_03,3.000,raw,5,1781410080.678,-64.000
anchor_03,3.000,raw,6,1781410081.645,-65.000
anchor_03,3.000,raw,7,1781410082.020,-70.000
anchor_03,3.000,raw,8,1781410082.722,-65.000
anchor_03,3.000,raw,9,1781410082.938,-66.000
anchor_03,3.000,raw,10,1781410083.848,-65.000
anchor_03,3.000,raw,11,1781410084.975,-68.000
anchor_03,3.000,raw,12,1781410085.028,-65.000
anchor_03,3.000,raw,13,1781410085.908,-65.000
anchor_03,3.000,raw,14,1781410086.989,-66.000
anchor_03,3.000,raw,15,1781410087.046,-75.000
anchor_03,3.000,raw,16,1781410088.150,-72.000
anchor_03,3.000,raw,17,1781410088.281,-72.000
anchor_03,3.000,raw,18,1781410090.134,-75.000
anchor_03,3.000,raw,19,1781410091.171,-67.000
anchor_03,3.000,raw,20,1781410091.346,-64.000
anchor_03,3.000,raw,21,1781410092.245,-65.000
anchor_03,3.000,raw,22,1781410092.458,-71.000
anchor_03,3.000,raw,23,1781410094.333,-74.000
anchor_03,3.000,raw,24,1781410094.418,-74.000
anchor_03,3.000,raw,25,1781410094.418,-63.000
anchor_03,3.000,raw,26,1781410095.426,-77.000
anchor_03,3.000,raw,27,1781410095.637,-70.000
anchor_03,3.000,raw,28,1781410095.637,-65.000
anchor_03,3.000,raw,29,1781410095.637,-64.000
anchor_03,3.000,raw,30,1781410096.546,-66.000
anchor_03,4.000,raw,1,1781410109.347,-80.000
anchor_03,4.000,raw,2,1781410110.413,-83.000
anchor_03,4.000,raw,3,1781410110.478,-84.000
anchor_03,4.000,raw,4,1781410111.601,-79.000
anchor_03,4.000,raw,5,1781410113.681,-80.000
anchor_03,4.000,raw,6,1781410115.618,-80.000
anchor_03,4.000,raw,7,1781410115.676,-79.000
anchor_03,4.000,raw,8,1781410115.676,-80.000
anchor_03,4.000,raw,9,1781410116.742,-78.000
anchor_03,4.000,raw,10,1781410117.752,-72.000
anchor_03,4.000,raw,11,1781410117.853,-79.000
anchor_03,4.000,raw,12,1781410117.853,-82.000
anchor_03,4.000,raw,13,1781410118.994,-72.000
anchor_03,4.000,raw,14,1781410119.897,-76.000
anchor_03,4.000,raw,15,1781410121.028,-82.000
anchor_03,4.000,raw,16,1781410122.152,-74.000
anchor_03,4.000,raw,17,1781410122.257,-72.000
anchor_03,4.000,raw,18,1781410123.069,-73.000
anchor_03,4.000,raw,19,1781410123.115,-74.000
anchor_03,4.000,raw,20,1781410124.199,-73.000
anchor_03,4.000,raw,21,1781410125.176,-72.000
anchor_03,4.000,raw,22,1781410126.041,-71.000
anchor_03,4.000,raw,23,1781410126.042,-72.000
anchor_03,4.000,raw,24,1781410126.267,-73.000
anchor_03,4.000,raw,25,1781410127.337,-72.000
anchor_03,4.000,raw,26,1781410127.388,-74.000
anchor_03,4.000,raw,27,1781410127.389,-72.000
anchor_03,4.000,raw,28,1781410127.389,-72.000
anchor_03,4.000,raw,29,1781410128.461,-73.000
anchor_03,4.000,raw,30,1781410128.520,-73.000
