anchor,distance_m,field,sample_index,received_at,rssi_dbm
anchor_04,1.000,raw,94,1781414818.988,-64.000
anchor_04,1.000,raw,95,1781414821.090,-66.000
anchor_04,1.000,raw,96,1781414821.208,-65.000
anchor_04,1.000,raw,97,1781414822.122,-64.000
anchor_04,1.000,raw,98,1781414822.326,-64.000
anchor_04,1.000,raw,99,1781414823.217,-66.000
anchor_04,1.000,raw,100,1781414823.462,-64.000
anchor_04,1.000,raw,101,1781414824.368,-61.000
anchor_04,1.000,raw,102,1781414824.422,-61.000
anchor_04,1.000,raw,103,1781414825.337,-65.000
anchor_04,1.000,raw,104,1781414825.494,-65.000
anchor_04,1.000,raw,105,1781414825.494,-66.000
anchor_04,1.000,raw,106,1781414826.426,-64.000
anchor_04,1.000,raw,107,1781414826.569,-61.000
anchor_04,1.000,raw,108,1781414826.569,-64.000
anchor_04,1.000,raw,109,1781414827.542,-66.000
anchor_04,1.000,raw,110,1781414827.693,-65.000
anchor_04,1.000,raw,111,1781414827.693,-58.000
anchor_04,1.000,raw,112,1781414828.613,-65.000
anchor_04,1.000,raw,113,1781414828.665,-64.000
anchor_04,1.000,raw,114,1781414828.665,-59.000
anchor_04,1.000,raw,115,1781414828.885,-59.000
anchor_04,1.000,raw,116,1781414829.735,-67.000
anchor_04,1.000,raw,117,1781414829.791,-67.000
anchor_04,1.000,raw,118,1781414830.837,-67.000
anchor_04,1.000,raw,119,1781414830.926,-69.000
anchor_04,1.000,raw,120,1781414830.926,-69.000
anchor_04,1.000,raw,121,1781414831.957,-59.000
anchor_04,1.000,raw,122,1781414832.175,-66.000
anchor_04,1.000,raw,123,1781414832.176,-61.000
anchor_04,1.000,raw,124,1781414833.073,-69.000
anchor_04,1.000,raw,125,1781414833.126,-65.000
anchor_04,1.000,raw,126,1781414834.098,-61.000
anchor_04,1.000,raw,127,1781414834.205,-66.000
anchor_04,1.000,raw,128,1781414835.144,-67.000
anchor_04,2.000,raw,1,1781414882.205,-65.000
anchor_04,2.000,raw,2,1781414882.446,-77.000
anchor_04,2.000,raw,3,1781414883.293,-87.000
anchor_04,2.000,raw,4,1781414883.354,-68.000
anchor_04,2.000,raw,5,1781414884.323,-69.000
anchor_04,2.000,raw,6,1781414885.400,-68.000
anchor_04,2.000,raw,7,1781414886.466,-66.000
anchor_04,2.000,raw,8,1781414886.538,-67.000
anchor_04,2.000,raw,9,1781414886.538,-67.000
anchor_04,2.000,raw,10,1781414887.655,-75.000
anchor_04,2.000,raw,11,1781414888.588,-67.000
anchor_04,2.000,raw,12,1781414889.614,-68.000
anchor_04,2.000,raw,13,1781414890.658,-95.000
anchor_04,2.000,raw,14,1781414891.720,-74.000
anchor_04,2.000,raw,15,1781414892.069,-87.000
anchor_04,2.000,raw,16,1781414892.777,-68.000
anchor_04,2.000,raw,17,1781414893.905,-72.000
anchor_04,2.000,raw,18,1781414894.004,-67.000
anchor_04,2.000,raw,19,1781414894.924,-67.000
anchor_04,2.000,raw,20,1781414895.948,-84.000
anchor_04,2.000,raw,21,1781414897.060,-84.000
anchor_04,2.000,raw,22,1781414897.109,-72.000
anchor_04,2.000,raw,23,1781414898.100,-72.000
anchor_04,2.000,raw,24,1781414899.123,-69.000
anchor_04,2.000,raw,25,1781414899.334,-67.000
anchor_04,2.000,raw,26,1781414901.213,-68.000
anchor_04,2.000,raw,27,1781414901.385,-73.000
anchor_04,2.000,raw,28,1781414902.296,-68.000
anchor_04,2.000,raw,29,1781414903.427,-69.000
anchor_04,2.000,raw,30,1781414904.376,-80.000
anchor_04,2.000,raw,31,1781414905.423,-67.000
anchor_04,2.000,raw,32,1781414906.600,-67.000
anchor_04,2.000,raw,33,1781414907.521,-78.000
anchor_04,2.000,raw,34,1781414907.735,-69.000
anchor_04,2.000,raw,35,1781414908.593,-70.000
anchor_04,2.000,raw,36,1781414908.641,-66.000
anchor_04,2.000,raw,37,1781414908.641,-78.000
anchor_04,2.000,raw,38,1781414909.717,-69.000
anchor_04,2.000,raw,39,1781414909.771,-77.000
anchor_04,2.000,raw,40,1781414909.772,-69.000
anchor_04,2.000,raw,41,1781414910.899,-65.000
anchor_04,2.000,raw,42,1781414911.007,-69.000
anchor_04,2.000,raw,43,1781414911.846,-66.000
anchor_04,2.000,raw,44,1781414912.899,-70.000
anchor_04,2.000,raw,45,1781414912.955,-70.000
anchor_04,2.000,raw,46,1781414912.955,-68.000
anchor_04,2.000,raw,47,1781414915.099,-75.000
anchor_04,2.000,raw,48,1781414916.123,-66.000
anchor_04,2.000,raw,49,1781414916.231,-66.000
anchor_04,2.000,raw,50,1781414917.151,-65.000
anchor_04,2.000,raw,51,1781414917.201,-65.000
anchor_04,2.000,raw,52,1781414918.257,-66.000
anchor_04,2.000,raw,53,1781414918.492,-75.000
anchor_04,2.000,raw,54,1781414919.296,-66.000
anchor_04,2.000,raw,55,1781414919.408,-76.000
anchor_04,2.000,raw,56,1781414919.408,-68.000
anchor_04,2.000,raw,57,1781414919.408,-69.000
anchor_04,2.000,raw,58,1781414919.408,-68.000
anchor_04,2.000,raw,59,1781414920.528,-65.000
anchor_04,2.000,raw,60,1781414920.573,-68.000
anchor_04,2.000,raw,61,1781414921.498,-68.000
anchor_04,2.000,raw,62,1781414921.677,-67.000
anchor_04,2.000,raw,63,1781414922.574,-65.000
anchor_04,2.000,raw,64,1781414922.731,-68.000
anchor_04,2.000,raw,65,1781414923.654,-65.000
anchor_04,2.000,raw,66,1781414923.710,-75.000
anchor_04,2.000,raw,67,1781414923.710,-74.000
anchor_04,2.000,raw,68,1781414924.770,-66.000
anchor_04,2.000,raw,69,1781414924.823,-67.000
anchor_04,2.000,raw,70,1781414924.823,-76.000
anchor_04,2.000,raw,71,1781414924.871,-66.000
anchor_04,2.000,raw,72,1781414925.893,-67.000
anchor_04,2.000,raw,73,1781414927.954,-66.000
anchor_04,2.000,raw,74,1781414928.000,-66.000
anchor_04,2.000,raw,75,1781414929.050,-66.000
anchor_04,2.000,raw,76,1781414929.128,-67.000
anchor_04,2.000,raw,77,1781414930.165,-81.000
anchor_04,2.000,raw,78,1781414930.367,-68.000
anchor_04,2.000,raw,79,1781414930.367,-66.000
anchor_04,2.000,raw,80,1781414932.214,-65.000
anchor_04,2.000,raw,81,1781414932.274,-77.000
anchor_04,2.000,raw,82,1781414932.274,-65.000
anchor_04,2.000,raw,83,1781414933.325,-65.000
anchor_04,2.000,raw,84,1781414933.437,-67.000
anchor_04,2.000,raw,85,1781414934.456,-68.000
anchor_04,2.000,raw,86,1781414935.425,-71.000
anchor_04,2.000,raw,87,1781414935.590,-66.000
anchor_04,2.000,raw,88,1781414935.590,-83.000
anchor_04,2.000,raw,89,1781414936.516,-76.000
anchor_04,2.000,raw,90,1781414937.606,-65.000
anchor_04,2.000,raw,91,1781414937.847,-69.000
anchor_04,2.000,raw,92,1781414938.650,-79.000
anchor_04,2.000,raw,93,1781414939.689,-67.000
anchor_04,2.000,raw,94,1781414939.757,-69.000
anchor_04,2.000,raw,95,1781414939.757,-69.000
anchor_04,2.000,raw,96,1781414939.757,-67.000
anchor_04,2.000,raw,97,1781414939.904,-68.000
anchor_04,2.000,raw,98,1781414940.836,-77.000
anchor_04,2.000,raw,99,1781414941.022,-78.000
anchor_04,3.000,raw,1,1781414961.085,-68.000
anchor_04,3.000,raw,2,1781414962.156,-72.000
anchor_04,3.000,raw,3,1781414962.215,-67.000
anchor_04,3.000,raw,4,1781414963.171,-67.000
anchor_04,3.000,raw,5,1781414964.252,-68.000
anchor_04,3.000,raw,6,1781414965.524,-68.000
anchor_04,3.000,raw,7,1781414966.314,-76.000
anchor_04,3.000,raw,8,1781414966.514,-74.000
anchor_04,3.000,raw,9,1781414968.497,-77.000
anchor_04,3.000,raw,10,1781414968.557,-76.000
anchor_04,3.000,raw,11,1781414968.557,-76.000
anchor_04,3.000,raw,12,1781414969.502,-69.000
anchor_04,3.000,raw,13,1781414970.551,-74.000
anchor_04,3.000,raw,14,1781414970.608,-68.000
anchor_04,3.000,raw,15,1781414970.608,-71.000
anchor_04,3.000,raw,16,1781414971.650,-70.000
anchor_04,3.000,raw,17,1781414972.960,-70.000
anchor_04,3.000,raw,18,1781414973.168,-73.000
anchor_04,3.000,raw,19,1781414973.776,-69.000
anchor_04,3.000,raw,20,1781414973.888,-74.000
anchor_04,3.000,raw,21,1781414974.833,-69.000
anchor_04,3.000,raw,22,1781414976.921,-71.000
anchor_04,3.000,raw,23,1781414977.287,-68.000
anchor_04,3.000,raw,24,1781414977.976,-70.000
anchor_04,3.000,raw,25,1781414979.082,-69.000
anchor_04,3.000,raw,26,1781414979.544,-70.000
anchor_04,3.000,raw,27,1781414979.544,-71.000
anchor_04,3.000,raw,28,1781414980.129,-70.000
anchor_04,3.000,raw,29,1781414980.230,-70.000
anchor_04,3.000,raw,30,1781414981.195,-74.000
anchor_04,3.000,raw,31,1781414981.365,-69.000
anchor_04,3.000,raw,32,1781414983.407,-71.000
anchor_04,3.000,raw,33,1781414984.335,-70.000
anchor_04,3.000,raw,34,1781414984.400,-69.000
anchor_04,3.000,raw,35,1781414984.400,-78.000
anchor_04,3.000,raw,36,1781414984.480,-69.000
anchor_04,3.000,raw,37,1781414984.480,-69.000
anchor_04,3.000,raw,38,1781414984.480,-74.000
anchor_04,3.000,raw,39,1781414985.496,-70.000
anchor_04,3.000,raw,40,1781414986.576,-71.000
anchor_04,3.000,raw,41,1781414986.720,-70.000
anchor_04,3.000,raw,42,1781414986.720,-69.000
anchor_04,3.000,raw,43,1781414987.650,-69.000
anchor_04,3.000,raw,44,1781414988.829,-70.000
anchor_04,3.000,raw,45,1781414988.945,-71.000
anchor_04,3.000,raw,46,1781414989.773,-70.000
anchor_04,3.000,raw,47,1781414989.881,-70.000
anchor_04,3.000,raw,48,1781414990.878,-75.000
anchor_04,3.000,raw,49,1781414990.991,-72.000
anchor_04,3.000,raw,50,1781414990.991,-72.000
anchor_04,3.000,raw,51,1781414991.942,-70.000
anchor_04,3.000,raw,52,1781414991.991,-71.000
anchor_04,3.000,raw,53,1781414993.033,-71.000
anchor_04,3.000,raw,54,1781414994.053,-70.000
anchor_04,3.000,raw,55,1781414994.160,-69.000
anchor_04,3.000,raw,56,1781414995.120,-71.000
anchor_04,3.000,raw,57,1781414995.171,-71.000
anchor_04,3.000,raw,58,1781414996.206,-75.000
anchor_04,3.000,raw,59,1781414996.257,-70.000
anchor_04,3.000,raw,60,1781414997.535,-70.000
anchor_04,3.000,raw,61,1781414999.377,-69.000
anchor_04,3.000,raw,62,1781414999.595,-70.000
anchor_04,3.000,raw,63,1781415000.474,-70.000
anchor_04,3.000,raw,64,1781415000.533,-70.000
anchor_04,3.000,raw,65,1781415001.480,-69.000
anchor_04,3.000,raw,66,1781415002.552,-70.000
anchor_04,3.000,raw,67,1781415002.707,-70.000
anchor_04,3.000,raw,68,1781415003.682,-76.000
anchor_04,3.000,raw,69,1781415004.650,-70.000
anchor_04,3.000,raw,70,1781415004.818,-75.000
anchor_04,3.000,raw,71,1781415005.729,-90.000
anchor_04,3.000,raw,72,1781415006.800,-70.000
anchor_04,3.000,raw,73,1781415007.815,-70.000
anchor_04,3.000,raw,74,1781415008.198,-71.000
anchor_04,3.000,raw,75,1781415008.198,-70.000
anchor_04,3.000,raw,76,1781415009.970,-71.000
anchor_04,3.000,raw,77,1781415010.980,-77.000
anchor_04,3.000,raw,78,1781415011.164,-70.000
anchor_04,3.000,raw,79,1781415011.164,-70.000
anchor_04,3.000,raw,80,1781415012.075,-70.000
anchor_04,3.000,raw,81,1781415013.121,-70.000
anchor_04,3.000,raw,82,1781415013.174,-77.000
anchor_04,3.000,raw,83,1781415014.328,-71.000
anchor_04,3.000,raw,84,1781415014.438,-69.000
anchor_04,3.000,raw,85,1781415016.314,-79.000
anchor_04,3.000,raw,86,1781415016.373,-71.000
anchor_04,3.000,raw,87,1781415017.399,-71.000
anchor_04,3.000,raw,88,1781415018.428,-81.000
anchor_04,3.000,raw,89,1781415018.534,-71.000
anchor_04,3.000,raw,90,1781415019.497,-70.000
anchor_04,3.000,raw,91,1781415019.663,-71.000
anchor_04,3.000,raw,92,1781415019.663,-69.000
anchor_04,3.000,raw,93,1781415020.590,-70.000
anchor_04,3.000,raw,94,1781415020.649,-70.000
anchor_04,3.000,raw,95,1781415020.649,-85.000
